Player,2P,3P,FT,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FG%,Pos_G,Pos_F,Pos_C
Stephen Curry,0.6501954121144466,3.2007903048944346,0.8563669384403837,-1.0238817961901774,-0.26672450981956664,3.397800000244334,1.791790570982958,-0.8115096147626265,1.6006505485085911,-0.4626137394441813,2.6694425051877624,-0.06857793546107384,1,0,0
Nikola Jokić,3.8172022272322876,0.3398862112338347,1.6038628458561386,1.2755806643596674,2.7902002140598157,3.777304663855679,0.4161596233817627,-0.19630788964706272,1.6006505485085911,1.0524768976724663,3.3353761468440455,1.1089195297601084,0,1,1
Kevin Garnett,3.7435509059504777,-1.028372268342974,1.437752644208193,1.4945770891739385,4.527089261718555,2.32253678667886,0.6126783301819332,0.9110552155609526,1.1739576427052796,0.4031523389081883,2.464539846216598,0.1549975326188978,0,1,1
Dirk Nowitzki,2.6387810867233235,0.215499076726852,4.178570971399295,-0.47639073415450006,3.1375780235915633,0.48826424589069906,0.2196409165815918,0.7880148705378397,0.4628027996997614,1.268918417260558,3.2585376497298597,-0.48591880921035335,0,1,1
LeBron James,3.4489456208232365,0.215499076726852,2.932744459039703,-0.695387158968771,1.7480667854645715,2.9550445593644334,1.005715743782275,-0.3193482346701755,2.3118053915141092,-0.2461722198560887,3.412214643958232,0.2742377822615493,1,1,0
Chauncey Billups,-0.528225728394517,1.5837575563036603,2.3513587532718936,-1.2428782210044484,-0.9614801288830626,3.96705699566135,-0.36991520381892035,-0.9345499597857395,0.1783408624975545,-0.4626137394441813,1.3119623895037993,-1.0970250886289423,1,0,0
James Harden,1.2394059823689292,3.325177439401417,4.843011777991076,-1.1333800085973127,0.5669822330566283,4.093558550198465,1.3987531573826166,-0.19630788964706272,3.449653140322939,0.18671081932009567,4.359889441699867,-0.6349691212636678,1,0,0
Kobe Bryant,4.6273667613322,1.5837575563036603,4.843011777991076,-0.8048853713759064,0.2890799854312303,1.373775127650501,1.3987531573826166,-0.565428924716401,1.6006505485085911,1.4853599368486508,5.640531060269643,-0.6200640900583363,1,1,0
Nikola Jokić,3.8908535485140976,0.3398862112338347,1.8530281483280566,1.2755806643596674,4.8744670712503035,3.5243015547814496,0.8091970369821042,0.04977280039916293,2.596267328716316,0.8360353780843737,3.514665973443815,1.3623050602507427,0,1,1
LeBron James,3.9645048697959075,0.5886604802477998,3.6802403664554575,0.18059854028831288,1.470164537839173,3.0815461139015476,1.3987531573826166,0.2958534904453886,2.0273434543119015,-0.02973070026799603,4.2574381122142855,-0.11329302907706816,1,1,0
James Harden,1.6813139100597903,4.693435918978225,5.673562786230804,-0.9143835837830419,1.2617378521201243,3.27129844570722,1.791790570982958,-0.19630788964706272,4.303038951929561,1.918242976024836,5.819820886869413,-0.7393043397009879,1,0,0
James Harden,1.0184520185234978,2.7032417668665043,5.258287282110939,-0.47639073415450006,2.0954445949963194,5.611577204643839,0.8091970369821042,-0.44238857969328826,5.298655732137287,1.0524768976724663,4.0269226208717255,-0.7691144021116507,1,0,0
Shaquille O'Neal,5.3638799741503025,-1.277146537356939,3.1819097615116214,2.4800610008381576,3.3460047093106127,0.8677689095020429,-0.9594713242194327,2.387539355838306,1.3161886113063834,2.7840090543772056,3.924471291386143,1.198349716992097,0,0,1
Nikola Jokić,3.5225969421050465,-0.2820494613010783,1.6869179466801116,0.8375878147311256,3.76285808074871,4.726066322884038,0.4161596233817627,-0.19630788964706272,2.3118053915141092,0.619593858496281,2.848732331787531,2.0926515893119833,0,1,1
Kobe Bryant,3.9645048697959075,0.5886604802477998,3.6802403664554575,-0.3668925217473645,1.1227867283074249,2.2592860094103036,2.1848279845832996,-0.07326754462394984,2.1695744229130054,1.0524768976724663,4.2574381122142855,-0.6051590588530049,1,1,0
Kevin Garnett,3.2279916569778053,-1.1527594028499566,1.93608324915203,1.2755806643596674,4.110235890280458,1.1207720185762717,0.6126783301819332,0.6649745255147268,0.6050337683008652,1.0524768976724663,2.1571858577598517,0.5127182815468524,0,1,1
Elton Brand,4.332761476204959,-1.277146537356939,2.2683036524479205,1.4945770891739385,2.0954445949963194,0.17201035954791263,-0.17339649701874962,2.018418320768968,0.3205718310986583,1.4853599368486508,2.8999579965303215,0.5276233127521838,0,1,1
Dwyane Wade,4.406412797486769,0.09111194221986958,3.846350568103403,-0.5858889465616354,-0.05829782410051796,3.27129844570722,2.1848279845832996,0.5419341804916141,2.0273434543119015,0.18671081932009567,4.308663776957075,-0.00895781063974807,1,0,0
Pau Gasol,2.5651297654415135,-1.277146537356939,1.1885873417362747,1.8230717263953449,2.0259690330899702,0.6147658004278135,-0.9594713242194327,0.9110552155609526,-0.39058301190686034,0.619593858496281,1.3888008866179862,0.5574333751628466,0,1,1
Shai Gilgeous-Alexander,4.111807512359529,0.3398862112338347,3.9294056689273757,-0.8048853713759064,0.49750667115027897,2.4490383412159753,1.791790570982958,0.04977280039916293,0.3205718310986583,0.619593858496281,4.283050944585681,0.6468635623948353,1,0,0
Amar'e Stoudemire,3.8908535485140976,-1.1527594028499566,3.4310750639835392,0.72808960232399,1.9564934711836202,-0.5237481904062176,-0.5664339106190911,1.5262569406765167,0.3205718310986583,3.216892093553391,3.0280221583872993,1.466640278688063,0,1,1
Amar'e Stoudemire,4.111807512359529,-1.277146537356939,3.6802403664554575,1.1660824519525324,1.5396400997455228,-0.46049741313766024,-0.17339649701874962,0.9110552155609526,0.6050337683008652,2.7840090543772056,3.2329248173584637,1.00458431132279,0,1,1
Shawn Marion,2.9333863718505646,0.215499076726852,0.10887103102462894,1.604075301581074,3.3460047093106127,-0.3339958586005457,1.791790570982958,1.0340955605840652,-0.6750449491090675,1.268918417260558,2.1571858577598517,0.4978132503415209,0,1,0
Kevin Durant,2.4914784441597027,1.9569189598246086,2.7666342573917575,-1.1333800085973127,2.5122979664344167,1.6900290139932874,-0.17339649701874962,0.41889383546850123,2.1695744229130054,-0.679055259032274,3.796407129529165,0.1997126262348921,1,1,0
LeBron James,3.9645048697959075,-0.1576623267940957,2.7666342573917575,-0.1478960969330936,1.678591223558222,2.4490383412159753,1.595271864182787,-0.07326754462394984,2.0273434543119015,-1.5448213373846438,3.514665973443815,0.5872434375735096,1,1,0
Dwight Howard,3.080689014414185,-1.277146537356939,3.4310750639835392,2.5895592132452934,4.249187014093157,-0.586998967674775,0.6126783301819332,1.8953779757458549,2.3118053915141092,2.3511260152010203,2.438927013845202,1.5113553723040571,0,0,1
Dwyane Wade,3.9645048697959075,-1.028372268342974,4.593846475519158,-0.25739430934022917,0.21960442352488035,2.7652922275587613,1.595271864182787,-0.07326754462394984,2.3118053915141092,1.4853599368486508,3.54027880581521,0.05066231418157769,1,0,0
Giannis Antetokounmpo,4.111807512359529,-0.40643659580806096,3.348019963159567,0.6185913899168549,4.388138137905857,2.2592860094103036,0.4161596233817627,0.7880148705378397,2.454036360115213,2.1346844956129285,3.6683429676721873,1.2877799042240856,1,1,0
LeBron James,3.5962482633868564,0.46427334574081713,2.600524055743812,-0.25739430934022917,1.4006889759328236,3.0815461139015476,2.1848279845832996,-0.19630788964706272,1.885112485710798,-0.8954967786203661,3.54027880581521,-0.29215340354104546,1,1,0
Kevin Love,1.6813139100597903,1.832531825317626,3.2649648623355936,1.385078876766803,3.901809204561409,1.310524350381944,-0.5664339106190911,-0.44238857969328826,0.7472647369019689,-0.8954967786203661,3.2585376497298597,-0.5157288716210162,0,1,1
Russell Westbrook,2.3441758015960827,0.3398862112338347,2.434413854095866,0.18059854028831288,1.4006889759328236,5.1055709864953815,1.791790570982958,-0.688469269739514,3.307422171721835,0.619593858496281,2.5926040080735757,-0.5604439652370106,1,0,0
Anthony Davis,4.185458833641339,-1.277146537356939,2.185248551623948,0.9470860271382612,2.581773528340767,-0.08099274952631648,0.8091970369821042,2.5105797008614186,-0.8172759177101714,-0.2461722198560887,2.823119499416135,0.6468635623948353,0,1,1
Karl-Anthony Towns,1.9022678739052208,0.5886604802477998,1.1055322409123023,1.385078876766803,3.76285808074871,0.04550880501079794,-0.5664339106190911,0.6649745255147268,-0.10612107470465308,2.7840090543772056,2.0291216959028744,0.7959138744481498,0,1,1
LeBron James,3.5962482633868564,0.9618218837687477,1.520807745032166,-0.47639073415450006,2.4428224045280675,4.283310882004137,0.6126783301819332,0.04977280039916293,3.1651912031207314,-1.111938298208459,3.6171173029293966,0.7511987808321554,1,1,0
Chris Paul,0.7974980546780672,0.09111194221986958,1.022477140088329,-0.9143835837830419,-0.6835778812576643,4.66281554561548,2.577865398183641,-0.9345499597857395,0.4628027996997614,-0.4626137394441813,0.9021570715614705,-0.15800812269306247,1,0,0
Pau Gasol,2.6387810867233235,-1.277146537356939,1.1055322409123023,1.7135735139882098,1.678591223558222,0.7412673549649281,-0.9594713242194327,0.1728131454222757,-0.10612107470465308,-0.2461722198560887,1.414413718989381,1.1238245609654398,0,1,1
Chris Paul,0.5765440908326366,-0.1576623267940957,1.1055322409123023,-1.2428782210044484,-0.26672450981956664,4.726066322884038,2.577865398183641,-0.9345499597857395,0.3205718310986583,0.619593858496281,0.6460287478475157,-0.42629868438902757,1,0,0
Kobe Bryant,2.8597350505687538,0.9618218837687477,3.9294056689273757,-0.5858889465616354,0.8448844806820269,1.943032123067517,1.3987531573826166,-0.44238857969328826,1.6006505485085911,1.268918417260558,3.822019961900561,-0.48591880921035335,1,1,0
Jimmy Butler,1.9022678739052208,0.215499076726852,4.012460769751349,0.0711003278811773,0.35855554733757966,2.006282900336074,1.595271864182787,-0.565428924716401,0.1783408624975545,-1.5448213373846438,2.6950553375591575,-0.5455389340316791,1,1,0
Dwight Howard,2.4914784441597027,-1.277146537356939,2.932744459039703,2.9180538504666997,3.901809204561409,-0.586998967674775,-0.17339649701874962,2.5105797008614186,1.4584195799074873,2.567567534789113,1.8498318693031057,1.198349716992097,0,0,1
Kawhi Leonard,1.6076625887779803,0.9618218837687477,1.022477140088329,-0.3668925217473645,1.0533111664010757,0.17201035954791263,1.3987531573826166,0.1728131454222757,-0.6750449491090675,-0.8954967786203661,2.0035088635314784,0.21461765744022354,0,1,0
Ray Allen,1.0921033398053084,1.832531825317626,1.1055322409123023,-0.47639073415450006,0.011177737805831695,1.4370259049190581,0.8091970369821042,-0.8115096147626265,0.7472647369019689,0.18671081932009567,2.208411522502643,-0.17291315389839393,1,0,0
LeBron James,3.5962482633868564,0.3398862112338347,2.84968935821573,-0.5858889465616354,1.192262290213775,2.32253678667886,1.005715743782275,-0.19630788964706272,1.7428815171096947,-0.02973070026799603,3.5658916381866055,-0.23253327871971968,1,1,0
Anthony Davis,4.406412797486769,-0.40643659580806096,3.098854660687648,0.9470860271382612,3.207053585497913,-0.01774197225775941,0.8091970369821042,2.1414586657920807,0.3205718310986583,-0.2461722198560887,3.77079429715777,0.6319585311895038,0,1,1
LeBron James,3.5962482633868564,0.09111194221986958,1.520807745032166,-0.1478960969330936,1.4006889759328236,2.8285430048273184,0.6126783301819332,-0.3193482346701755,1.885112485710798,-0.679055259032274,3.0536349907586953,0.4232880943148637,1,1,0
Gilbert Arenas,2.270524480314272,1.832531825317626,4.427736273871212,-1.0238817961901774,-0.8225290050703635,2.3857875639474173,1.791790570982958,-0.688469269739514,2.454036360115213,3.0004505739652982,4.078148285614517,-0.6647791836743306,1,0,0
Kawhi Leonard,2.1232218377506515,1.210596152782713,2.84968935821573,-0.5858889465616354,0.49750667115027897,0.7412673549649281,1.3987531573826166,-0.19630788964706272,0.1783408624975545,-1.3283798177965511,3.104860655501486,-0.09838799787173672,0,1,0
Elton Brand,2.196873159032462,-1.277146537356939,1.6869179466801116,3.6845413373166482,1.817542347370921,0.04550880501079794,-0.17339649701874962,1.4032165956534037,0.3205718310986583,2.1346844956129285,1.2351238923896126,0.5276233127521838,0,1,1
Chauncey Billups,-0.30727176454908645,0.9618218837687477,1.8530281483280566,-1.2428782210044484,-1.2393823765084608,2.8285430048273184,0.4161596233817627,-0.8115096147626265,0.1783408624975545,-1.111938298208459,0.9277699039328664,-0.6498741524689992,1,0,0
Brandon Roy,2.4914784441597027,0.09111194221986958,2.0191383499760023,-0.3668925217473645,-0.40567563363226594,1.7532797912618445,0.02312220978142131,-0.688469269739514,-0.10612107470465308,-1.3283798177965511,2.362088516731016,-0.17291315389839393,1,0,0
Peja Stojaković,1.0921033398053084,2.454467497852539,1.6869179466801116,-0.5858889465616354,0.775408918775677,-0.14424352679487382,0.4161596233817627,-0.8115096147626265,-0.10612107470465308,-0.4626137394441813,2.771893834673344,-0.17291315389839393,0,1,0
Dirk Nowitzki,1.7549652313416002,0.9618218837687477,2.434413854095866,-0.03839788452595802,3.068102461685214,0.04550880501079794,0.02312220978142131,0.1728131454222757,-0.10612107470465308,1.4853599368486508,2.5669911757021797,-0.21762824751438825,0,1,1
Stephen Curry,0.9448006972416878,2.8276289013734863,0.8563669384403837,-1.1333800085973127,-0.19724894791321695,3.903806218392793,1.005715743782275,-0.8115096147626265,2.596267328716316,0.619593858496281,2.720668169930553,-0.3070584347463769,1,0,0
James Harden,1.5340112674961697,2.330080363345556,4.92606687881505,-0.9143835837830419,0.9143600425883763,3.27129844570722,1.2022344505824456,-0.3193482346701755,3.7341150775251455,1.268918417260558,4.001309788500329,-0.7840194333169822,1,0,0
Tim Duncan,3.5225969421050465,-1.1527594028499566,1.7699730475040842,1.7135735139882098,3.4849558331233115,0.42501346862214173,-0.36991520381892035,1.7723376307227419,1.4584195799074873,1.7018014564367434,2.2596371872454335,0.11028243900290345,0,1,1
Shaquille O'Neal,4.921972046459441,-1.277146537356939,3.1819097615116214,2.4800610008381576,2.2343957188090187,0.48826424589069906,-0.9594713242194327,1.8953779757458549,1.3161886113063834,2.567567534789113,3.6171173029293966,1.2281597794027599,0,0,1
Shaquille O'Neal,5.069274689023061,-1.277146537356939,2.5174689549198392,2.042068151209616,2.2343957188090187,0.42501346862214173,-0.9594713242194327,1.4032165956534037,0.8894957055030728,1.7018014564367434,3.54027880581521,1.302684935429417,0,0,1
Dwight Howard,1.8286165526234108,-1.277146537356939,2.5174689549198392,2.042068151209616,3.971284766467758,-0.3339958586005457,-0.36991520381892035,2.387539355838306,1.885112485710798,2.7840090543772056,1.2607367247610084,1.7945509652053546,0,0,1
Giannis Antetokounmpo,5.3638799741503025,-0.6552108648220261,3.4310750639835392,1.1660824519525324,3.3460047093106127,2.638790673021647,0.2196409165815918,0.2958534904453886,2.0273434543119015,1.4853599368486508,4.359889441699867,1.7796459340000232,1,1,0
James Harden,1.3130573036507391,4.195887380950295,6.088838290350667,-0.695387158968771,1.0533111664010757,3.27129844570722,1.3987531573826166,0.04977280039916293,3.5918841089240425,2.3511260152010203,5.358789904184292,-0.709494277290325,1,0,0
Derrick Rose,2.5651297654415135,0.7130476147547826,2.5174689549198392,-0.695387158968771,-0.6141023193513145,3.397800000244334,-0.17339649701874962,-0.3193482346701755,2.0273434543119015,-1.111938298208459,2.9767964936445086,-0.6945892460849935,1,0,0
Tim Duncan,3.5962482633868564,-1.277146537356939,1.8530281483280566,1.8230717263953449,3.6239069569360103,0.48826424589069906,-0.36991520381892035,2.2644990108151934,1.0317266741041766,0.4031523389081883,2.2852500196168295,0.14009250141356633,0,1,1
Russell Westbrook,2.9333863718505646,1.832531825317626,4.92606687881505,0.0711003278811773,3.4849558331233115,5.1055709864953815,1.005715743782275,-0.565428924716401,4.871962826333975,0.18671081932009567,4.6672434301566135,-0.9926898701916224,1,0,0
Karl Malone,3.3016429782596153,-1.277146537356939,3.098854660687648,-0.25739430934022917,2.0259690330899702,1.373775127650501,0.02312220978142131,-0.07326754462394984,1.4584195799074873,1.0524768976724663,2.5157655109593886,0.09537740779757202,0,1,0
Tim Duncan,2.9333863718505646,-1.277146537356939,1.3546975433842203,1.1660824519525324,2.720724652153466,0.6780165776963708,-0.5664339106190911,1.8953779757458549,1.1739576427052796,0.619593858496281,1.6961548750747322,0.8108189056534811,0,1,1
Kobe Bryant,3.7435509059504777,0.9618218837687477,4.843011777991076,-0.695387158968771,0.49750667115027897,1.943032123067517,0.6126783301819332,-0.44238857969328826,1.885112485710798,1.0524768976724663,4.6672434301566135,-0.42629868438902757,1,1,0
Shawn Marion,1.9759191951870316,0.837434749261765,0.1919261318486018,0.9470860271382612,2.164920156902669,0.04550880501079794,2.3813466913834698,0.41889383546850123,-0.10612107470465308,0.8360353780843737,2.0035088635314784,-0.5902540276476734,0,1,0
Dwyane Wade,3.4489456208232365,-0.1576623267940957,3.348019963159567,-0.25739430934022917,-0.33620007172591626,2.638790673021647,1.3987531573826166,0.2958534904453886,1.885112485710798,0.4031523389081883,3.386601811586837,-0.23253327871971968,1,0,0
Giannis Antetokounmpo,4.038156191077718,0.09111194221986958,4.510791374695186,0.3995949651025838,3.901809204561409,2.1960352321417456,0.02312220978142131,0.6649745255147268,1.885112485710798,2.1346844956129285,4.231825279842889,0.9151541240908012,1,1,0
Vince Carter,3.1543403356959954,1.4593704217966783,1.8530281483280566,0.72808960232399,-0.5446267574449649,0.9942704640391573,0.8091970369821042,0.2958534904453886,0.3205718310986583,1.0524768976724663,3.6427301353007926,-0.4710137780050219,1,1,0
LeBron James,3.3752942995414266,0.837434749261765,1.6038628458561386,-0.3668925217473645,2.3038712807153683,4.030307772929907,0.2196409165815918,-0.3193482346701755,3.022960234519627,-0.8954967786203661,3.3353761468440455,0.840628968064144,1,1,0
Paul Pierce,1.7549652313416002,1.9569189598246086,2.84968935821573,-0.695387158968771,1.3312134140264742,0.5515150231592564,1.595271864182787,0.1728131454222757,1.3161886113063834,1.4853599368486508,3.2585376497298597,-0.7393043397009879,1,1,0
Dwight Howard,2.4914784441597027,-1.277146537356939,3.0157995598636758,1.9325699388024804,4.735515947437604,-0.6502497449433322,-0.36991520381892035,1.5262569406765167,1.7428815171096947,2.3511260152010203,1.8754447016745006,1.6007855595360458,0,0,1
Dirk Nowitzki,2.5651297654415135,-0.03327519228711312,2.7666342573917575,-0.47639073415450006,2.3038712807153683,0.7412673549649281,-0.762952617419262,0.04977280039916293,0.1783408624975545,0.8360353780843737,2.6182168404449713,-0.18781818510372536,0,1,1
Kevin Garnett,2.786083729286944,-1.277146537356939,0.7733118376164109,0.2900967526954482,2.3038712807153683,0.6780165776963708,0.6126783301819332,0.5419341804916141,-0.10612107470465308,0.18671081932009567,1.3888008866179862,0.7064836872161611,0,1,1
Dwyane Wade,3.3752942995414266,-0.2820494613010783,3.0157995598636758,-0.03839788452595802,0.5669822330566283,1.4370259049190581,0.8091970369821042,0.2958534904453886,1.6006505485085911,0.8360353780843737,3.104860655501486,0.1251874702082349,1,0,0
James Harden,1.0921033398053084,1.5837575563036603,4.759956677167104,-0.9143835837830419,0.08065329971218105,2.1960352321417456,1.3987531573826166,-0.44238857969328826,2.596267328716316,0.18671081932009567,3.2073119849870677,-0.7989244645223136,1,0,0
Kevin Garnett,2.9333863718505646,-0.6552108648220261,1.271642442560248,1.4945770891739385,3.5544313950296607,1.8165305685304023,0.2196409165815918,0.9110552155609526,1.1739576427052796,0.18671081932009567,2.0035088635314784,-0.3219634659517083,0,1,1
James Harden,1.0184520185234978,1.7081446908106432,4.178570971399295,-0.9143835837830419,-0.05829782410051796,2.3857875639474173,1.005715743782275,-0.565428924716401,2.3118053915141092,0.4031523389081883,3.0792478231300904,-0.5306339028263477,1,0,0
Chris Paul,1.1657546610871186,0.7130476147547826,0.9394220392643565,-1.2428782210044484,-0.19724894791321695,4.852567877421152,1.9883092777831288,-0.8115096147626265,0.8894957055030728,0.619593858496281,1.5680907132177546,-0.441203715594359,1,0,0
Kobe Bryant,3.8908535485140976,-0.7795979993290086,2.6835791565677845,-0.25739430934022917,0.08065329971218105,2.006282900336074,0.8091970369821042,-0.565428924716401,1.1739576427052796,1.4853599368486508,3.0280221583872993,-0.33686849715703976,1,1,0
Kobe Bryant,3.3752942995414266,0.46427334574081713,2.5174689549198392,-0.5858889465616354,0.08065329971218105,1.6267782367247305,0.8091970369821042,-0.44238857969328826,0.8894957055030728,0.18671081932009567,3.437827476329628,-0.36667855956770185,1,1,0
Chris Paul,1.5340112674961697,0.3398862112338347,1.1885873417362747,-1.0238817961901774,-0.7530534431640139,4.283310882004137,2.774384104983812,-0.9345499597857395,0.1783408624975545,0.18671081932009567,1.6449292103319413,-0.2027232163090568,1,0,0
Gary Payton,3.2279916569778053,-0.1576623267940957,0.35803633349654707,-0.695387158968771,-0.05829782410051796,4.2200601047355795,1.005715743782275,-0.688469269739514,0.7472647369019689,-0.02973070026799603,2.2340243548740384,-0.36667855956770185,1,0,0
Damian Lillard,1.2394059823689292,2.5788546323595214,3.2649648623355936,-0.9143835837830419,-0.26672450981956664,2.702041450290204,0.02312220978142131,-0.565428924716401,1.1739576427052796,-1.3283798177965511,3.4634403087010233,-0.7840194333169822,1,0,0
Stephen Curry,0.5028927695508266,3.822725977429347,1.022477140088329,-0.9143835837830419,-0.19724894791321695,2.702041450290204,1.3987531573826166,-0.8115096147626265,1.4584195799074873,0.18671081932009567,3.0536349907586953,-0.35177352836237036,1,0,0
Domantas Sabonis,2.3441758015960827,-0.7795979993290086,1.022477140088329,1.7135735139882098,3.5544313950296607,3.1447968911701047,-0.5664339106190911,-0.44238857969328826,1.3161886113063834,2.7840090543772056,1.4656393837321728,1.839266058821349,0,1,1
Steve Nash,0.7974980546780672,1.3349832872896956,0.025815930200656114,-1.352376433411584,-0.6141023193513145,5.8645803137180685,-0.5664339106190911,-0.9345499597857395,2.596267328716316,-1.5448213373846438,1.3375752218751953,0.602148468778841,1,0,0
Isaiah Thomas,1.5340112674961697,2.7032417668665043,4.095515870575321,-1.1333800085973127,-1.3088579384148105,2.2592860094103036,-0.36991520381892035,-0.8115096147626265,1.1739576427052796,-0.02973070026799603,3.9756969561289335,-0.42629868438902757,1,0,0
Shawn Marion,1.8286165526234108,0.46427334574081713,-0.05723917062331672,1.385078876766803,3.068102461685214,-0.2707450813319885,1.791790570982958,0.7880148705378397,-0.6750449491090675,0.619593858496281,1.5424778808463586,-0.23253327871971968,0,1,0
Giannis Antetokounmpo,2.8597350505687538,-0.5308237303150435,2.5174689549198392,0.18059854028831288,2.0954445949963194,1.943032123067517,1.005715743782275,1.280176250630291,1.3161886113063834,1.918242976024836,2.438927013845202,0.4381931255201951,1,1,0
