player,g,gs,mp,fg_per_100_poss,fga_per_100_poss,x3p_per_100_poss,x3pa_per_100_poss,x2p_per_100_poss,x2pa_per_100_poss,ft_per_100_poss,fta_per_100_poss,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made,per,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,height,weight,pos_PG,pos_SG,pos_PF,pos_SF,pos_C
Jalen Bridges,60.64,44.2,1589.36,6.531999999999999,15.384,3.632000000000001,9.56,2.9040000000000004,5.824000000000001,1.98,2.428,1.58,5.28,6.86,2.78,1.7040000000000004,1.0,1.856,3.3960000000000004,18.668,110.88,111.36,18.44,0.3682,0.15972,0.1007599999999999,0.05044,0.05692,0.6318,0.4984,0.6471600000000001,0.39044,0.35068,0.39788,0.37848,0.62788,0.9428,0.02164,10.52,0.35316,0.4074799999999999,1.88,0.0,12.164,0.6318,0.15028,3.556,11.916,7.74,8.052,1.7080000000000002,1.6200000000000003,10.292,16.256,1.428,1.6759999999999995,3.1,0.08768,-0.204,0.1239999999999999,-0.0679999999999999,0.948,78.24,218.12,0,0,1,1,0
Jamal Shead,59.76470588235294,19.647058823529413,1265.470588235294,5.470588235294118,13.71764705882353,2.3529411764705883,6.594117647058823,3.117647058823529,7.123529411764705,1.611764705882353,2.1294117647058823,0.8882352941176471,4.029411764705882,4.917647058823529,7.576470588235293,1.6941176470588233,0.1647058823529411,2.847058823529412,3.664705882352941,14.905882352941177,104.82352941176472,108.23529411764706,17.241176470588233,0.5126470588235295,0.2090588235294117,0.0909411764705882,0.0481176470588235,0.1645882352941176,0.4873529411764706,0.4397058823529412,0.5294705882352941,0.3212941176470588,0.3177058823529411,0.3901176470588235,0.3381764705882353,0.308,0.7740588235294117,0.0035882352941176,0.3529411764705882,0.1977647058823529,0.3445294117647059,1.7647058823529411,0.0588235294117647,10.43529411764706,0.4873529411764706,0.1658235294117647,1.9764705882352944,8.83529411764706,5.435294117647059,22.02352941176471,1.6941176470588233,0.2588235294117647,17.158823529411762,15.352941176470589,1.0529411764705885,1.1764705882352942,2.2294117647058824,0.0723529411764705,-1.8941176470588232,0.1941176470588235,-1.7,0.2941176470588235,73.23529411764706,189.41176470588235,1,1,0,0,0
Jared McCain,48.22222222222222,13.0,939.5555555555557,6.196296296296295,15.407407407407408,3.2962962962962967,8.881481481481481,2.8962962962962964,6.507407407407408,1.5111111111111113,1.937037037037037,1.0333333333333332,4.562962962962962,5.592592592592592,2.7777777777777777,1.4333333333333338,0.4111111111111111,1.6740740740740745,3.3592592592592587,17.207407407407405,106.03703703703704,113.48148148148148,18.62962962962963,0.4255925925925926,0.1374814814814814,0.0875555555555555,0.0523333333333333,0.1482962962962963,0.5744074074074074,0.4569259259259259,0.6422962962962963,0.3368888888888889,0.3783703703703703,0.3358518518518519,0.3693703703703704,0.6178888888888889,0.9116296296296296,0.0208148148148148,5.185185185185185,0.2642222222222222,0.3641111111111111,0.3333333333333333,0.0,9.785185185185188,0.5744074074074074,0.128037037037037,2.3222222222222224,10.281481481481478,6.27037037037037,8.070370370370371,1.4333333333333338,0.7185185185185186,9.411111111111111,15.72222222222222,0.5925925925925926,0.5111111111111112,1.1074074074074074,0.051037037037037,-1.7296296296296296,-0.7185185185185184,-2.437037037037037,0.0185185185185185,76.4074074074074,207.92592592592592,1,1,0,0,0
Jaylen Wells,47.793103448275865,6.275862068965517,739.2413793103449,6.444827586206896,15.172413793103448,3.810344827586207,9.420689655172415,2.644827586206896,5.737931034482759,1.693103448275862,2.2448275862068967,1.2862068965517244,5.193103448275863,6.468965517241379,1.603448275862069,0.9172413793103448,0.5724137931034483,1.2862068965517244,3.955172413793103,18.393103448275863,112.82758620689656,111.41379310344828,19.58620689655172,0.3737931034482759,0.1066206896551724,0.0833793103448276,0.0510344827586206,0.1328275862068965,0.6262068965517241,0.4415862068965517,0.4651724137931035,0.3596551724137931,0.3294137931034482,0.334,0.3894827586206896,0.6951379310344827,0.9533448275862068,0.0294827586206896,6.793103448275862,0.3341724137931035,0.423206896551724,0.3448275862068966,0.0,10.93793103448276,0.6262068965517241,0.1516206896551724,2.831034482758621,11.472413793103447,7.16896551724138,4.70344827586207,0.9172413793103448,0.8862068965517241,7.358620689655172,15.289655172413797,0.7620689655172413,0.4724137931034483,1.2379310344827583,0.0858275862068965,-0.3275862068965517,-0.9793103448275862,-1.289655172413793,0.0999999999999999,80.0,224.3793103448276,0,0,1,1,0
Johnny Furphy,48.7,7.0,886.2,5.735,15.135,3.075,9.075,2.66,6.045,1.47,1.78,1.035,6.0,7.029999999999999,2.885,1.4,0.6500000000000001,1.82,4.3,16.020000000000003,102.85,110.1,19.205,0.3954999999999999,0.1265,0.0739499999999999,0.0593,0.1359,0.6044999999999999,0.47275,0.5982,0.3128499999999999,0.3714499999999999,0.37245,0.34435,0.6149000000000001,0.8993500000000001,0.01415,3.45,0.30555,0.3569,1.05,0.0,9.045000000000002,0.6044999999999999,0.1252,2.325,13.245,7.814999999999999,8.375,1.4,1.085,10.545,15.645,0.32,0.7050000000000001,1.02,0.0486,-2.34,-0.21,-2.55,-0.065,77.15,215.5,1,1,0,0,0
Justin Edwards,55.72093023255814,25.046511627906977,1493.2558139534883,8.04186046511628,18.52325581395349,3.237209302325581,8.769767441860465,4.809302325581395,9.746511627906978,2.9627906976744187,3.532558139534883,0.8372093023255814,4.786046511627907,5.630232558139535,4.127906976744186,1.6372093023255816,0.6744186046511628,2.4348837209302325,3.755813953488371,22.2953488372093,108.30232558139537,112.18604651162792,17.523255813953487,0.5130232558139536,0.1492093023255814,0.1041395348837209,0.1117674418604651,0.147953488372093,0.4869767441860465,0.4984651162790698,0.6472790697674419,0.399906976744186,0.4332093023255813,0.4501162790697675,0.3696511627906976,0.4973023255813953,0.838046511627907,0.0322558139534883,20.25581395348837,0.2030232558139535,0.4136511627906976,1.302325581395349,0.0232558139534883,12.990697674418604,0.4869767441860465,0.1826744186046511,1.8627906976744188,10.816279069767443,6.313953488372093,12.816279069767443,1.6395348837209305,1.1674418604651164,10.765116279069764,19.93720930232558,1.158139534883721,1.2116279069767442,2.369767441860465,0.0739302325581395,-0.4232558139534884,-0.2720930232558139,-0.7046511627906976,0.5744186046511627,78.11627906976744,205.0,1,1,0,0,0
KJ Simpson,52.325,28.375,1323.425,8.465,19.99,3.155,8.582500000000001,5.32,11.4025,3.2275,3.9675,0.92,4.097500000000001,5.015,7.735000000000001,1.65,0.5125,3.7225,3.94,23.3425,106.05,111.2,16.1475,0.576825,0.1952,0.128475,0.107425,0.145625,0.4231749999999999,0.46585,0.5807,0.37855,0.432225,0.4112249999999999,0.366875,0.25415,0.690125,0.0069249999999999,2.625,0.177925,0.408325,2.425,0.075,14.1225,0.4231749999999999,0.1948,2.0775,9.1475,5.6125,24.89,1.65,0.8175000000000001,14.669999999999998,22.415,1.0875,1.01,2.0975,0.0716499999999999,0.4475,-0.705,-0.2574999999999999,0.7,74.25,178.35,1,1,0,0,0
Keshad Johnson,54.588235294117645,22.764705882352946,1196.3529411764705,7.523529411764706,17.082352941176474,1.9705882352941175,6.029411764705881,5.558823529411765,11.070588235294116,2.7764705882352945,3.952941176470589,2.5294117647058822,7.252941176470589,9.776470588235297,2.7588235294117647,0.9470588235294118,1.0647058823529412,2.8411764705882345,4.911764705882354,19.794117647058822,102.47058823529412,112.11764705882354,13.241176470588234,0.6611176470588236,0.2936470588235295,0.1744705882352941,0.0834705882352941,0.1094705882352941,0.3388823529411764,0.508764705882353,0.6592941176470588,0.4152941176470589,0.4001764705882352,0.3259411764705882,0.29,0.6016470588235294,0.831529411764706,0.0815294117647058,23.0,0.2784117647058823,0.2928823529411764,1.0,0.1176470588235294,10.94705882352941,0.3388823529411764,0.2391764705882353,5.735294117647059,16.170588235294115,10.994117647058822,8.458823529411765,0.9470588235294118,1.8176470588235292,13.152941176470588,19.241176470588236,0.2411764705882353,1.0470588235294118,1.2882352941176471,0.0411176470588235,-2.288235294117647,-1.0058823529411764,-3.2764705882352945,0.1058823529411764,79.82352941176471,228.05882352941177,0,0,1,1,0
Kevin McCullar Jr.,54.02325581395349,28.837209302325583,1337.5813953488373,6.68139534883721,15.690697674418605,2.167441860465116,6.272093023255814,4.516279069767442,9.418604651162791,2.5558139534883724,3.2837209302325587,1.6069767441860463,6.004651162790697,7.609302325581395,5.5488372093023255,1.8023255813953485,0.9023255813953488,2.472093023255814,4.3023255813953485,18.06511627906977,109.23255813953487,111.86046511627907,14.01627906976744,0.5854883720930232,0.245046511627907,0.2164186046511627,0.0719767441860465,0.0521860465116279,0.4145116279069767,0.4791395348837209,0.6220232558139535,0.3914883720930232,0.3641395348837209,0.3348837209302325,0.3357906976744186,0.4272558139534883,0.8323720930232557,0.0301395348837209,11.976744186046512,0.3088139534883721,0.3813953488372092,1.1162790697674418,0.0232558139534883,12.309302325581394,0.4145116279069767,0.2084418604651163,3.655813953488372,13.465116279069768,8.588372093023256,15.999999999999998,1.8023255813953485,1.5744186046511626,12.62325581395349,17.28372093023256,1.072093023255814,1.2534883720930234,2.337209302325581,0.0775581395348837,-1.1744186046511629,0.4279069767441859,-0.7488372093023257,0.4930232558139534,75.6046511627907,189.46511627906975,1,1,0,0,0
Kyle Filipowski,22.857142857142858,1.5714285714285714,195.57142857142856,6.257142857142857,17.7,0.6,2.2,5.6571428571428575,15.5,2.271428571428572,3.5571428571428565,3.7857142857142856,7.357142857142856,11.1,3.0,1.3714285714285714,1.6142857142857143,3.1,7.257142857142857,15.414285714285716,87.0,106.42857142857144,12.285714285714288,0.8814285714285715,0.2592857142857143,0.1317142857142857,0.1708571428571428,0.3195714285714285,0.1185714285714285,0.3792857142857143,0.4795714285714285,0.2922857142857142,0.305,0.2305714285714285,0.0612857142857142,0.6204285714285714,0.131,0.0325714285714285,2.142857142857143,0.267,0.0667142857142857,0.0,0.0,7.5,0.1185714285714285,0.2061428571428571,8.3,16.185714285714287,12.214285714285714,9.157142857142858,1.3714285714285714,2.271428571428572,14.12857142857143,19.4,-0.1285714285714286,0.2142857142857142,0.0571428571428571,-0.0199999999999999,-5.342857142857143,-0.5428571428571429,-5.8571428571428585,-0.1285714285714286,81.0,252.7142857142857,0,0,0,0,1
Melvin Ajinca,56.23684210526316,26.18421052631579,1461.842105263158,7.989473684210527,18.76578947368421,3.2394736842105263,8.984210526315787,4.763157894736842,9.773684210526318,3.297368421052632,4.007894736842105,1.2210526315789476,5.46578947368421,6.699999999999999,3.3868421052631583,1.407894736842105,0.4868421052631579,2.228947368421053,3.3421052631578947,22.528947368421044,107.97368421052632,113.15789473684212,16.973684210526315,0.5061842105263158,0.1747368421052631,0.1188421052631578,0.0916842105263157,0.1207894736842105,0.4938157894736841,0.4785526315789474,0.6603421052631578,0.3960526315789474,0.3500789473684211,0.3667105263157894,0.3586842105263157,0.5274736842105263,0.8189736842105263,0.0443684210526315,24.394736842105264,0.2468684210526316,0.3828421052631579,1.8421052631578947,0.0263157894736842,12.80263157894737,0.4938157894736841,0.2095263157894736,2.7236842105263164,12.392105263157896,7.51578947368421,10.776315789473689,1.407894736842105,0.8500000000000001,9.452631578947363,20.163157894736845,1.2,1.073684210526316,2.276315789473684,0.0692105263157894,-0.3578947368421053,-0.8421052631578947,-1.2157894736842103,0.5236842105263156,78.28947368421052,212.10526315789477,0,0,1,1,0
N'Faly Dante,45.458333333333336,16.0,928.5416666666666,9.420833333333333,17.429166666666664,0.1416666666666666,0.5208333333333334,9.270833333333334,16.900000000000002,4.308333333333334,6.391666666666667,3.65,7.3,10.945833333333333,3.0041666666666664,0.9541666666666666,1.6458333333333333,3.2625000000000006,5.6000000000000005,23.316666666666663,108.83333333333331,110.08333333333331,5.420833333333333,0.9714166666666668,0.4635833333333334,0.3627499999999999,0.1105416666666666,0.0345416666666666,0.0285833333333333,0.5429166666666666,0.6677916666666666,0.4298333333333333,0.4075416666666666,0.2999166666666666,0.1607916666666666,0.5637500000000001,0.4870833333333333,0.1091666666666666,35.25,0.1855,0.1635,0.0833333333333333,0.0,15.558333333333335,0.0285833333333333,0.3664166666666666,8.070833333333333,16.474999999999998,12.245833333333332,10.004166666666666,0.9541666666666666,2.7000000000000006,14.079166666666666,20.6375,1.2833333333333334,0.9208333333333334,2.2125,0.0924166666666666,-0.8916666666666667,-0.2083333333333333,-1.0958333333333332,0.5375000000000001,81.0,259.4166666666667,0,0,0,0,1
Nikola Djurisic,47.36363636363637,31.045454545454547,1207.2272727272727,7.959090909090909,19.25,2.172727272727273,6.00909090909091,5.795454545454546,13.25,3.8454545454545457,4.759090909090909,0.9363636363636364,5.527272727272727,6.45909090909091,6.336363636363637,1.85,0.4499999999999999,3.8409090909090895,4.827272727272727,21.945454545454545,99.36363636363636,110.13636363636364,13.813636363636364,0.698590909090909,0.2279090909090909,0.1790454545454545,0.1301363636363636,0.1615909090909091,0.3014090909090909,0.4370454545454544,0.5765,0.3779545454545455,0.4094090909090909,0.3359090909090909,0.3473636363636363,0.3926818181818181,0.7090909090909091,0.0185454545454545,7.409090909090909,0.2011818181818181,0.3304545454545454,0.4545454545454545,0.0,11.927272727272726,0.3014090909090909,0.2477727272727272,2.109090909090909,12.127272727272729,7.186363636363637,19.622727272727268,1.85,0.7772727272727273,15.359090909090908,22.32272727272727,1.1954545454545455,1.181818181818182,2.3681818181818186,0.0406818181818181,-2.1681818181818184,-0.5272727272727272,-2.704545454545454,0.5363636363636364,77.0,205.9090909090909,0,0,1,1,0
Nikola Topic,40.76923076923077,5.0,631.0,6.276923076923078,17.03846153846154,1.6,4.938461538461539,4.684615384615385,12.123076923076924,2.8076923076923075,3.907692307692308,0.8230769230769232,4.030769230769231,4.846153846153847,6.407692307692307,1.7230769230769232,0.5615384615384615,3.976923076923077,5.146153846153846,16.98461538461538,90.6153846153846,112.3846153846154,12.515384615384615,0.7119999999999999,0.2956153846153846,0.2061538461538461,0.0786153846153846,0.1316923076923077,0.288,0.4012307692307691,0.5403076923076923,0.3494615384615385,0.3214615384615384,0.2585384615384615,0.311,0.344,0.6653076923076924,0.0191538461538461,2.8461538461538463,0.1571538461538461,0.2596153846153846,0.5384615384615384,0.0,7.300000000000001,0.288,0.227,1.8384615384615384,9.007692307692308,5.415384615384616,19.084615384615383,1.7230769230769232,0.953846153846154,17.346153846153847,20.09230769230769,-0.4076923076923076,0.3615384615384616,-0.0692307692307692,-0.0289999999999999,-4.8769230769230765,-1.023076923076923,-5.915384615384616,-0.4461538461538461,74.0,190.15384615384616,1,1,0,0,0
Oso Ighodaro,59.78125,19.0,1358.53125,9.2125,16.440624999999997,0.08125,0.384375,9.134375,16.053125,4.115625,5.971875,4.278124999999999,8.415625,12.6875,3.428125,1.4562499999999998,1.16875,2.765625,4.69375,22.65625,116.125,107.6875,5.39375,0.97478125,0.5814062499999999,0.2095,0.0759375,0.10803125,0.02525,0.5704687500000001,0.68653125,0.4052187499999999,0.3434062499999999,0.31959375,0.11596875,0.657375,0.36978125,0.181375,65.6875,0.188875,0.1888125,0.59375,0.0,18.271875,0.02525,0.36921875,9.49375,18.734375,14.1125,11.134375,1.4562499999999998,1.9375,12.94375,19.259375,2.871875,1.45625,4.328125,0.145375,0.85,0.14375,0.9875,1.13125,80.125,239.4375,0,0,1,1,0
PJ Hall,60.60714285714285,25.642857142857142,1293.75,7.57857142857143,17.58214285714286,2.325,6.371428571428572,5.239285714285714,11.214285714285712,3.975,5.075,1.2464285714285714,6.157142857142858,7.4071428571428575,3.3285714285714283,1.4035714285714287,0.7071428571428571,2.5500000000000003,5.235714285714287,21.442857142857143,104.35714285714286,109.03571428571428,13.903571428571428,0.6584642857142857,0.2537142857142856,0.1597142857142857,0.0940357142857143,0.1510714285714285,0.3415357142857142,0.4719285714285713,0.641392857142857,0.4068571428571429,0.2988571428571428,0.2832142857142857,0.329,0.5235714285714285,0.8281071428571428,0.0404285714285714,22.714285714285715,0.4679285714285714,0.3633571428571428,0.5,0.0,11.846428571428572,0.3415357142857142,0.3074642857142857,2.814285714285714,13.517857142857142,8.246428571428572,10.367857142857144,1.4035714285714287,1.1428571428571428,11.403571428571428,19.8,1.3428571428571432,1.5214285714285716,2.8535714285714286,0.0748214285714285,-1.567857142857143,-0.1107142857142857,-1.6857142857142855,0.7321428571428571,78.71428571428571,223.39285714285717,0,0,1,1,0
Pacome Dadiet,46.27777777777778,17.055555555555557,1046.888888888889,7.23888888888889,16.650000000000002,2.1944444444444446,6.094444444444445,5.033333333333333,10.555555555555555,3.2222222222222228,4.455555555555555,1.3666666666666665,6.3,7.672222222222222,4.355555555555554,1.6666666666666663,0.3833333333333333,2.2666666666666666,3.8277777777777775,19.938888888888886,106.66666666666669,111.22222222222224,12.488888888888887,0.6716666666666665,0.287,0.2274444444444444,0.0918888888888888,0.0654444444444444,0.3283333333333333,0.4722222222222222,0.6133888888888889,0.3592777777777778,0.3297222222222222,0.319,0.3303333333333333,0.5302222222222223,0.7964444444444444,0.0615555555555555,12.22222222222222,0.3893888888888888,0.3249444444444444,0.5,0.0,12.477777777777778,0.3283333333333333,0.2631666666666666,3.0166666666666666,14.33888888888889,8.605555555555556,13.211111111111112,1.6666666666666663,0.6666666666666666,11.45,18.30555555555556,1.1055555555555556,0.8944444444444445,2.0,0.0752777777777777,-1.0555555555555558,-0.1222222222222222,-1.1666666666666667,0.4444444444444444,76.77777777777777,201.38888888888889,0,0,1,1,0
Pelle Larsson,48.71428571428572,16.428571428571427,1010.7142857142856,6.60952380952381,15.266666666666667,3.0619047619047626,8.195238095238093,3.552380952380952,7.07142857142857,1.9809523809523808,2.6,1.1619047619047618,5.204761904761905,6.347619047619048,3.495238095238095,1.1952380952380952,0.4285714285714286,2.209523809523809,4.3047619047619055,18.24285714285714,107.04761904761904,113.38095238095238,16.4047619047619,0.4529523809523809,0.2208095238095238,0.1231428571428571,0.0669047619047619,0.0421904761904761,0.5470476190476191,0.5008095238095238,0.6042380952380951,0.3721904761904761,0.4148095238095238,0.3218571428571428,0.3654761904761904,0.6433333333333334,0.8932857142857143,0.013047619047619,3.0476190476190474,0.3323809523809523,0.401047619047619,0.5714285714285714,0.0,10.366666666666664,0.5470476190476191,0.1653333333333333,2.6095238095238096,11.514285714285714,7.095238095238095,10.576190476190474,1.1952380952380952,0.7476190476190476,12.004761904761905,16.57619047619048,0.8571428571428573,0.7047619047619046,1.5761904761904764,0.0583333333333333,-1.8333333333333333,-0.6095238095238095,-2.4428571428571426,0.1095238095238095,76.47619047619048,214.04761904761904,1,1,0,0,0
Reece Beekman,54.93333333333333,23.4,1228.6,7.066666666666666,16.1,1.76,5.08,5.293333333333334,11.026666666666667,2.006666666666667,2.506666666666667,0.8399999999999999,4.1466666666666665,4.986666666666666,7.913333333333333,1.7866666666666666,0.3333333333333333,1.913333333333333,2.3,17.92666666666667,113.4,115.33333333333331,14.266666666666667,0.6855999999999999,0.1814,0.1972,0.1790666666666666,0.128,0.3144,0.4821333333333333,0.6604000000000002,0.3747333333333333,0.4528000000000001,0.3962,0.3534,0.3603333333333333,0.7859333333333333,0.0031333333333333,0.6,0.2848,0.3938,1.2666666666666666,0.0,12.993333333333332,0.3144,0.1589333333333333,1.893333333333333,9.346666666666666,5.653333333333334,22.906666666666663,1.7866666666666666,0.62,9.879999999999995,16.886666666666667,1.633333333333333,0.8133333333333334,2.46,0.0804,-1.1666666666666667,-0.3266666666666666,-1.5,0.3866666666666667,73.33333333333333,182.06666666666663,1,1,0,0,0
Reed Sheppard,55.41666666666666,21.166666666666668,1275.5416666666667,5.941666666666666,14.65,2.2333333333333334,6.454166666666667,3.6916666666666655,8.200000000000001,2.579166666666666,3.341666666666667,0.8375,4.175,5.004166666666667,7.129166666666666,2.6125,0.3916666666666666,3.2541666666666664,4.7625,16.708333333333332,102.70833333333331,108.125,15.604166666666666,0.5673333333333334,0.2408749999999999,0.1121666666666666,0.0621249999999999,0.1522083333333333,0.4326666666666667,0.449375,0.569125,0.3155833333333333,0.3000416666666667,0.3620416666666666,0.3314166666666667,0.3826666666666666,0.8225000000000001,0.0056666666666666,1.5833333333333333,0.2136249999999999,0.3601666666666666,1.75,0.0416666666666666,11.987500000000002,0.4326666666666667,0.226625,1.8416666666666668,9.4625,5.616666666666667,20.991666666666664,2.6125,0.6166666666666666,17.1125,16.90833333333333,0.9458333333333334,1.2083333333333333,2.1333333333333333,0.066875,-1.5333333333333332,0.3625,-1.1666666666666667,0.4041666666666666,72.625,184.79166666666663,1,1,0,0,0
Rob Dillingham,54.32142857142857,14.964285714285714,1102.25,7.742857142857142,18.432142857142857,2.610714285714285,7.285714285714285,5.146428571428572,11.146428571428574,2.446428571428572,3.0142857142857133,1.032142857142857,3.464285714285714,4.500000000000001,6.546428571428572,1.6,0.4214285714285713,3.207142857142857,4.707142857142857,20.560714285714283,103.78571428571428,111.03571428571428,15.132142857142856,0.6086785714285714,0.1972142857142857,0.1925357142857142,0.0980714285714285,0.121,0.3913214285714286,0.4634642857142858,0.5587142857142857,0.4164642857142857,0.4516428571428571,0.40775,0.3617499999999999,0.2748571428571428,0.7463571428571429,0.00375,1.6071428571428572,0.21125,0.4130357142857144,2.357142857142857,0.0714285714285714,11.992857142857146,0.3913214285714286,0.1592499999999999,2.3035714285714284,7.614285714285715,4.978571428571428,20.192857142857143,1.6,0.6821428571428573,13.842857142857142,20.189285714285717,0.725,0.6928571428571428,1.4035714285714285,0.0570357142857142,-1.192857142857143,-0.7321428571428573,-1.925,0.1107142857142857,73.42857142857143,175.5,1,1,0,0,0
Ryan Dunn,58.42307692307692,39.07692307692308,1337.6153846153843,6.988461538461538,12.2,0.0769230769230769,0.3,6.903846153846154,11.892307692307694,2.4384615384615382,4.280769230769232,5.134615384615385,9.088461538461535,14.211538461538462,2.996153846153846,1.4961538461538464,2.196153846153846,2.411538461538462,4.842307692307692,16.49615384615385,117.3076923076923,107.96153846153848,4.353846153846154,0.9736538461538462,0.6248846153846154,0.2454230769230769,0.0601538461538461,0.0429230769230769,0.0263461538461538,0.5816923076923077,0.6859230769230769,0.4148076923076922,0.4138846153846154,0.2116923076923076,0.1258846153846154,0.7104615384615385,0.3557692307692308,0.237,71.84615384615384,0.2116538461538461,0.0555384615384615,0.6153846153846154,0.0384615384615384,16.11923076923077,0.0263461538461538,0.3580384615384615,11.496153846153849,20.31538461538461,15.907692307692308,8.776923076923078,1.5000000000000002,3.888461538461539,14.842307692307694,14.565384615384614,2.1807692307692306,1.7615384615384615,3.934615384615384,0.1315769230769231,-0.7230769230769231,0.7307692307692307,0.0,0.8269230769230768,82.84615384615384,246.30769230769232,1,1,0,0,0
Stephon Castle,53.55555555555556,25.0,1245.1666666666667,7.688888888888887,16.23888888888889,1.511111111111111,4.405555555555556,6.177777777777778,11.827777777777778,3.511111111111111,4.911111111111111,2.011111111111111,6.305555555555555,8.322222222222221,3.2277777777777783,1.4500000000000002,0.6777777777777777,2.283333333333333,5.061111111111112,20.399999999999995,110.27777777777776,113.66666666666669,11.45,0.7260555555555555,0.3275555555555555,0.2037777777777777,0.1133888888888888,0.0812222222222222,0.2739444444444444,0.521,0.6759444444444443,0.3982222222222222,0.3545,0.3921111111111111,0.3289999999999999,0.5484444444444444,0.9072222222222224,0.0788333333333333,27.72222222222222,0.4468888888888888,0.3300555555555556,0.8888888888888888,0.1666666666666666,12.37222222222222,0.2739444444444444,0.2978333333333334,4.488888888888888,14.166666666666666,9.316666666666668,9.81111111111111,1.4500000000000002,1.188888888888889,10.988888888888887,18.30555555555556,0.95,0.9611111111111114,1.8944444444444448,0.0718888888888888,-1.927777777777778,-0.3,-2.227777777777778,-0.0444444444444444,77.88888888888889,211.05555555555557,1,1,0,0,0
Terrence Shannon Jr.,53.36363636363637,17.272727272727273,1262.1818181818182,6.4818181818181815,15.72272727272727,2.222727272727273,6.563636363636363,4.2681818181818185,9.154545454545454,2.577272727272728,3.759090909090909,0.85,3.9818181818181824,4.827272727272727,4.672727272727273,1.5590909090909093,0.4045454545454546,2.318181818181818,4.290909090909091,17.75909090909091,103.1818181818182,112.86363636363636,14.504545454545456,0.5680454545454545,0.2446818181818182,0.1848181818181818,0.0614090909090909,0.0772272727272727,0.4319545454545453,0.4786363636363636,0.6286363636363637,0.3644090909090909,0.3282272727272727,0.4288636363636364,0.333,0.3483181818181818,0.8169545454545454,0.0147727272727272,5.545454545454546,0.2691818181818182,0.3633181818181818,0.9090909090909092,0.0,9.986363636363638,0.4319545454545453,0.2314090909090908,1.9090909090909087,8.904545454545454,5.413636363636363,13.709090909090907,1.5590909090909093,0.6681818181818181,11.509090909090908,17.422727272727272,0.2454545454545454,0.7136363636363636,0.959090909090909,0.0408636363636363,-2.390909090909091,-0.5818181818181818,-2.972727272727273,-0.3409090909090909,75.86363636363636,198.6818181818182,1,1,0,0,0
Tidjane Salaun,53.5,35.57692307692308,1434.9615384615386,8.115384615384615,18.596153846153847,2.765384615384615,7.488461538461539,5.3500000000000005,11.11153846153846,3.6692307692307695,4.5115384615384615,1.373076923076923,6.1,7.480769230769231,4.157692307692308,1.619230769230769,0.4730769230769232,2.6884615384615387,4.265384615384615,22.661538461538463,107.5,111.6153846153846,15.319230769230767,0.5951923076923077,0.2032692307692307,0.1516923076923076,0.1066538461538461,0.1334615384615384,0.4048076923076923,0.4786538461538461,0.6257307692307692,0.3983076923076923,0.3597307692307693,0.3586153846153846,0.3691153846153846,0.4962307692307692,0.8701538461538461,0.0286538461538461,12.115384615384617,0.327423076923077,0.4030384615384615,1.3461538461538465,0.0,13.27692307692308,0.4048076923076923,0.2422307692307692,3.076923076923077,13.630769230769232,8.384615384615385,12.934615384615386,1.619230769230769,0.8269230769230769,11.484615384615385,20.607692307692307,1.6884615384615382,1.2807692307692309,2.9692307692307693,0.0797692307692307,-0.6692307692307693,-0.4153846153846154,-1.080769230769231,0.7192307692307691,78.73076923076923,223.03846153846155,0,0,1,1,0
Trey Alexander,47.16,21.4,1188.84,8.408000000000001,20.1,2.8,8.344,5.596,11.764,3.176,4.256,1.152,5.3,6.456,6.232,1.668,0.748,3.1,3.8600000000000008,22.772,104.0,113.52,14.888000000000002,0.56608,0.2150399999999999,0.18892,0.10352,0.05884,0.43396,0.47252,0.60232,0.35688,0.4294,0.4006,0.3355999999999999,0.36148,0.7314400000000001,0.0237999999999999,12.08,0.20444,0.35076,1.12,0.04,12.675999999999998,0.43396,0.20812,2.632,11.896,7.276000000000002,19.388,1.668,1.344,12.328,22.224,0.2239999999999999,1.04,1.276,0.04844,-1.172,-0.34,-1.508,0.216,77.56,205.72,1,1,0,0,0
